trade_number,direction,entry_dt,entry_price,entry_qty,exit_dt,exit_price,exit_qty,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,entry_signal,duration_bars
1505,LONG,2014-12-08,78.2,1.0,2014-12-09,76.0,1.0,-2.200000000000003,0.0,0.04999800000000221,-2.200000000000003,-0.02813299232736577,Close entry(s) order TEST,BuySignal,
1506,LONG,2014-12-10,76.6,1.0,2014-12-11,73.8,1.0,-2.799999999999997,0.0,1.9999999949504854e-06,-2.799999999999997,-0.036553524804177506,Close entry(s) order TEST,BuySignal,
1507,LONG,2014-12-12,74.7,1.0,2014-12-15,70.4,1.0,-4.299999999999997,0.0,3.000000006636583e-06,-4.299999999999997,-0.05756358768406955,Close entry(s) order TEST,BuySignal,
1508,LONG,2014-12-16,68.0,1.0,2014-12-17,66.7,1.0,-1.2999999999999972,0.0,0.0,-1.2999999999999972,-0.01911764705882346,Close entry(s) order TEST,BuySignal,
1509,LONG,2014-12-18,66.4,1.0,2014-12-19,69.0,1.0,2.5999999999999943,0.0,0.04999699999999052,2.5999999999999943,0.03915662650602392,Close entry(s) order TEST,BuySignal,
1510,LONG,2014-12-22,68.9,1.0,2014-12-23,69.1,1.0,0.19999999999998863,0.0,0.04999699999999052,0.19999999999998863,0.002902757619738683,Close entry(s) order TEST,BuySignal,
1511,LONG,2014-12-24,66.7,1.0,2014-12-26,66.7,1.0,0.0,0.0,3.000000006636583e-06,0.0,0.0,Close entry(s) order TEST,BuySignal,
1512,LONG,2014-12-29,67.7,1.0,2014-12-30,67.7,1.0,0.0,0.0,0.04999800000000221,0.0,0.0,Close entry(s) order TEST,BuySignal,
1513,LONG,2014-12-31,69.4,1.0,2015-01-01,68.5,1.0,-0.9000000000000057,0.0,1.9999999949504854e-06,-0.9000000000000057,-0.012968299711815678,Close entry(s) order TEST,BuySignal,
1514,LONG,2015-01-02,68.7,1.0,2015-01-05,70.2,1.0,1.5,0.0,3.000000006636583e-06,1.5,0.02183406113537112,Close entry(s) order TEST,BuySignal,
1515,LONG,2015-01-06,71.4,1.0,2015-01-07,67.5,1.0,-3.9000000000000057,0.0,0.04999699999999052,-3.9000000000000057,-0.054621848739495826,Close entry(s) order TEST,BuySignal,
1516,LONG,2015-01-08,69.7,1.0,2015-01-09,69.4,1.0,-0.29999999999999716,0.0,3.000000006636583e-06,-0.29999999999999716,-0.004304160688665681,Close entry(s) order TEST,BuySignal,
1517,LONG,2015-01-12,68.0,1.0,2015-01-13,68.9,1.0,0.9000000000000057,0.0,0.0,0.9000000000000057,0.013235294117647234,Close entry(s) order TEST,BuySignal,
1518,LONG,2015-01-14,67.2,1.0,2015-01-15,67.2,1.0,0.0,0.0,0.04999800000000221,0.0,0.0,Close entry(s) order TEST,BuySignal,
1519,LONG,2015-01-16,68.8,1.0,2015-01-19,67.0,1.0,-1.7999999999999972,0.0,3.000000006636583e-06,-1.7999999999999972,-0.026162790697674354,Close entry(s) order TEST,BuySignal,
1520,LONG,2015-01-20,67.6,1.0,2015-01-21,68.8,1.0,1.2000000000000028,0.0,0.04999699999999052,1.2000000000000028,0.01775147928994092,Close entry(s) order TEST,BuySignal,
1521,LONG,2015-01-22,67.5,1.0,2015-01-23,66.8,1.0,-0.7000000000000028,0.0,0.0,-0.7000000000000028,-0.010370370370370363,Close entry(s) order TEST,BuySignal,
1522,LONG,2015-01-27,66.4,1.0,2015-01-28,66.6,1.0,0.19999999999998863,0.0,0.04999699999999052,0.19999999999998863,0.0030120481927708997,Close entry(s) order TEST,BuySignal,
1523,LONG,2015-01-29,72.0,1.0,2015-01-30,70.6,1.0,-1.4000000000000057,0.0,0.0,-1.4000000000000057,-0.019444444444444486,Close entry(s) order TEST,BuySignal,
1524,LONG,2015-02-02,68.0,1.0,2015-02-03,68.2,1.0,0.20000000000000284,0.0,0.0,0.20000000000000284,0.002941176470588225,Close entry(s) order TEST,BuySignal,
1525,LONG,2015-02-04,68.1,1.0,2015-02-05,66.4,1.0,-1.6999999999999886,0.0,1.9999999949504854e-06,-1.6999999999999886,-0.024963289280469758,Close entry(s) order TEST,BuySignal,
1526,LONG,2015-02-06,65.4,1.0,2015-02-09,63.9,1.0,-1.500000000000007,0.0,1.9999999949504854e-06,-1.500000000000007,-0.022935779816513846,Close entry(s) order TEST,BuySignal,
1527,LONG,2015-02-10,61.8,1.0,2015-02-11,64.8,1.0,3.0,0.0,0.04999800000000221,3.0,0.04854368932038833,Close entry(s) order TEST,BuySignal,
1528,LONG,2015-02-12,62.6,1.0,2015-02-13,65.8,1.0,3.1999999999999957,0.0,2.0000000020559128e-06,3.1999999999999957,0.051118210862619806,Close entry(s) order TEST,BuySignal,
1529,LONG,2015-02-16,63.9,1.0,2015-02-18,66.3,1.0,2.3999999999999986,0.0,2.0000000020559128e-06,2.3999999999999986,0.037558685446009266,Close entry(s) order TEST,BuySignal,
1530,LONG,2015-02-19,64.0,1.0,2015-02-20,61.5,1.0,-2.5,0.0,0.0,-2.5,-0.0390625,Close entry(s) order TEST,BuySignal,
1531,LONG,2015-02-23,65.9,1.0,2015-02-24,64.7,1.0,-1.2000000000000028,0.0,1.9999999949504854e-06,-1.2000000000000028,-0.018209408194233778,Close entry(s) order TEST,BuySignal,
1532,LONG,2015-02-25,66.5,1.0,2015-02-26,66.5,1.0,0.0,0.0,0.0,0.0,0.0,Close entry(s) order TEST,BuySignal,
1533,LONG,2015-02-27,65.7,1.0,2015-02-28,69.7,1.0,4.0,0.0,0.04999800000000221,4.0,0.060882800608828,Close entry(s) order TEST,BuySignal,
1534,LONG,2015-03-02,68.3,1.0,2015-03-03,66.8,1.0,-1.5,0.0,3.000000006636583e-06,-1.5,-0.02196193265007318,Close entry(s) order TEST,BuySignal,
1535,LONG,2015-03-04,69.0,1.0,2015-03-05,66.2,1.0,-2.799999999999997,0.0,0.0,-2.799999999999997,-0.04057971014492745,Close entry(s) order TEST,BuySignal,
1536,LONG,2015-03-09,65.1,1.0,2015-03-10,64.0,1.0,-1.0999999999999943,0.0,0.04999699999999052,-1.0999999999999943,-0.016897081413210335,Close entry(s) order TEST,BuySignal,
1537,LONG,2015-03-11,63.0,1.0,2015-03-12,63.8,1.0,0.7999999999999972,0.0,0.04999899999999968,0.7999999999999972,0.012698412698412653,Close entry(s) order TEST,BuySignal,
1538,LONG,2015-03-13,64.6,1.0,2015-03-16,64.9,1.0,0.30000000000001137,0.0,0.04999699999999052,0.30000000000001137,0.004643962848297489,Close entry(s) order TEST,BuySignal,
1539,LONG,2015-03-17,64.1,1.0,2015-03-18,62.4,1.0,-1.6999999999999957,0.0,1.9999999949504854e-06,-1.6999999999999957,-0.026521060842433664,Close entry(s) order TEST,BuySignal,
1540,LONG,2015-03-19,62.8,1.0,2015-03-20,60.2,1.0,-2.5999999999999943,0.0,0.04999999999999716,-2.5999999999999943,-0.0414012738853502,Close entry(s) order TEST,BuySignal,
1541,LONG,2015-03-23,60.4,1.0,2015-03-24,57.5,1.0,-2.8999999999999986,0.0,2.0000000020559128e-06,-2.8999999999999986,-0.04801324503311255,Close entry(s) order TEST,BuySignal,
1542,LONG,2015-03-25,54.3,1.0,2015-03-26,54.8,1.0,0.5,0.0,9.999999974752427e-07,0.5,0.009208103130755152,Close entry(s) order TEST,BuySignal,
1543,LONG,2015-03-27,53.0,1.0,2015-03-30,53.0,1.0,0.0,0.0,0.04999899999999968,0.0,0.0,Close entry(s) order TEST,BuySignal,
1544,LONG,2015-03-31,53.7,1.0,2015-04-01,53.2,1.0,-0.5,0.0,9.999999974752427e-07,-0.5,-0.009310986964618295,Close entry(s) order TEST,BuySignal,
1545,LONG,2015-04-06,56.9,1.0,2015-04-07,55.8,1.0,-1.1000000000000014,0.0,2.0000000020559128e-06,-1.1000000000000014,-0.019332161687170446,Close entry(s) order TEST,BuySignal,
1546,LONG,2015-04-08,56.7,1.0,2015-04-09,57.6,1.0,0.8999999999999986,0.0,9.999999974752427e-07,0.8999999999999986,0.015873015873015817,Close entry(s) order TEST,BuySignal,
1547,LONG,2015-04-10,57.5,1.0,2015-04-13,59.8,1.0,2.299999999999997,0.0,0.04999899999999968,2.299999999999997,0.040000000000000036,Close entry(s) order TEST,BuySignal,
1548,LONG,2015-04-15,60.2,1.0,2015-04-16,57.6,1.0,-2.6000000000000014,0.0,0.04999800000000221,-2.6000000000000014,-0.04318936877076418,Close entry(s) order TEST,BuySignal,
1549,LONG,2015-04-17,58.4,1.0,2015-04-20,58.5,1.0,0.10000000000000142,0.0,2.0000000020559128e-06,0.10000000000000142,0.001712328767123239,Close entry(s) order TEST,BuySignal,
1550,LONG,2015-04-21,58.3,1.0,2015-04-22,58.3,1.0,0.0,0.0,0.04999800000000221,0.0,0.0,Close entry(s) order TEST,BuySignal,
1551,LONG,2015-04-23,57.2,1.0,2015-04-24,59.0,1.0,1.7999999999999972,0.0,0.04999800000000221,1.7999999999999972,0.03146853146853146,Close entry(s) order TEST,BuySignal,
1552,LONG,2015-04-27,57.1,1.0,2015-04-28,54.2,1.0,-2.8999999999999986,0.0,2.0000000020559128e-06,-2.8999999999999986,-0.05078809106830118,Close entry(s) order TEST,BuySignal,
1553,LONG,2015-04-29,70.7,1.0,2015-04-30,83.9,1.0,13.200000000000003,0.0,0.04999800000000221,13.200000000000003,0.1867043847241867,Close entry(s) order TEST,BuySignal,
1554,LONG,2015-05-04,84.8,1.0,2015-05-05,84.4,1.0,-0.3999999999999915,0.0,3.000000006636583e-06,-0.3999999999999915,-0.004716981132075415,Close entry(s) order TEST,BuySignal,
1555,LONG,2015-05-06,84.8,1.0,2015-05-07,83.8,1.0,-1.0,0.0,3.000000006636583e-06,-1.0,-0.011792452830188704,Close entry(s) order TEST,BuySignal,
1556,LONG,2015-05-08,84.7,1.0,2015-05-11,81.2,1.0,-3.5,0.0,3.000000006636583e-06,-3.5,-0.04132231404958675,Close entry(s) order TEST,BuySignal,
1557,LONG,2015-05-12,83.0,1.0,2015-05-13,83.2,1.0,0.20000000000000284,0.0,0.0,0.20000000000000284,0.002409638554216942,Close entry(s) order TEST,BuySignal,
1558,LONG,2015-05-14,83.5,1.0,2015-05-15,91.0,1.0,7.5,0.0,0.0,7.5,0.08982035928143706,Close entry(s) order TEST,BuySignal,
1559,LONG,2015-05-18,90.5,1.0,2015-05-19,91.7,1.0,1.2000000000000028,0.0,0.0,1.2000000000000028,0.013259668508287303,Close entry(s) order TEST,BuySignal,
1560,LONG,2015-05-20,93.0,1.0,2015-05-21,90.2,1.0,-2.799999999999997,0.0,0.0,-2.799999999999997,-0.03010752688172036,Close entry(s) order TEST,BuySignal,
1561,LONG,2015-05-22,88.2,1.0,2015-05-25,85.0,1.0,-3.200000000000003,0.0,0.04999800000000221,-3.200000000000003,-0.03628117913832207,Close entry(s) order TEST,BuySignal,
1562,LONG,2015-05-26,83.8,1.0,2015-05-27,84.2,1.0,0.4000000000000057,0.0,3.000000006636583e-06,0.4000000000000057,0.004773269689737569,Close entry(s) order TEST,BuySignal,
1563,LONG,2015-05-28,83.4,1.0,2015-05-29,82.6,1.0,-0.8000000000000114,0.0,1.9999999949504854e-06,-0.8000000000000114,-0.009592326139088891,Close entry(s) order TEST,BuySignal,
1564,LONG,2015-06-01,83.5,1.0,2015-06-02,81.6,1.0,-1.9000000000000057,0.0,0.0,-1.9000000000000057,-0.022754491017964118,Close entry(s) order TEST,BuySignal,
1565,LONG,2015-06-03,80.2,1.0,2015-06-04,77.5,1.0,-2.700000000000003,0.0,0.04999800000000221,-2.700000000000003,-0.03366583541147139,Close entry(s) order TEST,BuySignal,
1566,LONG,2015-06-05,77.8,1.0,2015-06-08,76.6,1.0,-1.2000000000000028,0.0,0.04999800000000221,-1.2000000000000028,-0.015424164524421635,Close entry(s) order TEST,BuySignal,
1567,LONG,2015-06-09,78.8,1.0,2015-06-10,77.5,1.0,-1.2999999999999972,0.0,0.04999800000000221,-1.2999999999999972,-0.016497461928933976,Close entry(s) order TEST,BuySignal,
1568,LONG,2015-06-11,76.8,1.0,2015-06-12,74.0,1.0,-2.799999999999997,0.0,3.000000006636583e-06,-2.799999999999997,-0.03645833333333326,Close entry(s) order TEST,BuySignal,
1569,LONG,2015-06-15,74.0,1.0,2015-06-16,77.7,1.0,3.700000000000003,0.0,0.0,3.700000000000003,0.050000000000000044,Close entry(s) order TEST,BuySignal,
1570,LONG,2015-06-17,76.4,1.0,2015-06-18,76.8,1.0,0.3999999999999915,0.0,0.04999699999999052,0.3999999999999915,0.005235602094240788,Close entry(s) order TEST,BuySignal,
1571,LONG,2015-06-19,76.9,1.0,2015-06-22,78.7,1.0,1.7999999999999972,0.0,1.9999999949504854e-06,1.7999999999999972,0.023407022106632036,Close entry(s) order TEST,BuySignal,
1572,LONG,2015-06-23,79.1,1.0,2015-06-24,83.0,1.0,3.9000000000000057,0.0,1.9999999949504854e-06,3.9000000000000057,0.04930467762326174,Close entry(s) order TEST,BuySignal,
1573,LONG,2015-06-25,85.4,1.0,2015-06-26,95.3,1.0,9.899999999999991,0.0,1.9999999949504854e-06,9.899999999999991,0.11592505854800916,Close entry(s) order TEST,BuySignal,
1574,LONG,2015-06-29,101.0,1.0,2015-06-30,103.0,1.0,2.0,0.0,0.0,2.0,0.01980198019801982,Close entry(s) order TEST,BuySignal,
1575,LONG,2015-07-01,114.4,1.0,2015-07-02,111.7,1.0,-2.700000000000003,0.0,0.0,-2.700000000000003,-0.02360139860139865,Close entry(s) order TEST,BuySignal,
1576,LONG,2015-07-03,113.8,1.0,2015-07-06,111.0,1.0,-2.799999999999997,0.0,0.0,-2.799999999999997,-0.024604569420035083,Close entry(s) order TEST,BuySignal,
1577,LONG,2015-07-07,125.7,1.0,2015-07-08,134.0,1.0,8.299999999999997,0.0,0.04999999999999716,8.299999999999997,0.06603023070803493,Close entry(s) order TEST,BuySignal,
1578,LONG,2015-07-09,132.9,1.0,2015-07-10,125.4,1.0,-7.5,0.0,1.0000000003174137e-05,-7.5,-0.05643340857787815,Close entry(s) order TEST,BuySignal,
1579,LONG,2015-07-13,125.2,1.0,2015-07-14,130.2,1.0,4.999999999999986,0.0,0.0,4.999999999999986,0.03993610223642152,Close entry(s) order TEST,BuySignal,
1580,LONG,2015-07-15,128.4,1.0,2015-07-16,130.1,1.0,1.6999999999999886,0.0,0.04999999999998295,1.6999999999999886,0.013239875389408073,Close entry(s) order TEST,BuySignal,
1581,LONG,2015-07-17,134.6,1.0,2015-07-20,130.6,1.0,-4.0,0.0,1.0000000003174137e-05,-4.0,-0.029717682020802383,Close entry(s) order TEST,BuySignal,
1582,LONG,2015-07-21,145.6,1.0,2015-07-22,131.1,1.0,-14.5,0.0,1.0000000003174137e-05,-14.5,-0.09958791208791207,Close entry(s) order TEST,BuySignal,
1583,LONG,2015-07-23,136.0,1.0,2015-07-24,138.5,1.0,2.5,0.0,0.0,2.5,0.018382352941176405,Close entry(s) order TEST,BuySignal,
1584,LONG,2015-07-27,133.0,1.0,2015-07-28,130.1,1.0,-2.9000000000000057,0.0,0.0,-2.9000000000000057,-0.021804511278195493,Close entry(s) order TEST,BuySignal,
1585,LONG,2015-07-29,132.0,1.0,2015-07-30,137.8,1.0,5.800000000000011,0.0,0.0,5.800000000000011,0.043939393939393945,Close entry(s) order TEST,BuySignal,
1586,LONG,2015-07-31,137.9,1.0,2015-08-03,146.3,1.0,8.400000000000006,0.0,0.04999999999998295,8.400000000000006,0.060913705583756306,Close entry(s) order TEST,BuySignal,
1587,LONG,2015-08-04,148.4,1.0,2015-08-05,146.0,1.0,-2.4000000000000057,0.0,1.0000000003174137e-05,-2.4000000000000057,-0.016172506738544534,Close entry(s) order TEST,BuySignal,
1588,LONG,2015-08-06,151.3,1.0,2015-08-07,145.6,1.0,-5.700000000000017,0.0,0.0,-5.700000000000017,-0.03767349636483819,Close entry(s) order TEST,BuySignal,
1589,LONG,2015-08-10,144.8,1.0,2015-08-11,137.5,1.0,-7.300000000000011,0.0,0.0,-7.300000000000011,-0.050414364640884,Close entry(s) order TEST,BuySignal,
1590,LONG,2015-08-12,135.0,1.0,2015-08-13,131.9,1.0,-3.0999999999999943,0.0,0.0,-3.0999999999999943,-0.022962962962962963,Close entry(s) order TEST,BuySignal,
1591,LONG,2015-08-14,121.0,1.0,2015-08-17,128.9,1.0,7.900000000000006,0.0,0.04999999999999716,7.900000000000006,0.06528925619834713,Close entry(s) order TEST,BuySignal,
1592,LONG,2015-08-18,132.3,1.0,2015-08-19,131.6,1.0,-0.700000000000017,0.0,0.0,-0.700000000000017,-0.005291005291005457,Close entry(s) order TEST,BuySignal,
1593,LONG,2015-08-20,130.0,1.0,2015-08-21,126.9,1.0,-3.0999999999999943,0.0,0.0,-3.0999999999999943,-0.02384615384615385,Close entry(s) order TEST,BuySignal,
1594,LONG,2015-08-24,118.9,1.0,2015-08-25,106.0,1.0,-12.900000000000006,0.0,0.0,-12.900000000000006,-0.10849453322119429,Close entry(s) order TEST,BuySignal,
1595,LONG,2015-08-26,108.0,1.0,2015-08-27,114.9,1.0,6.900000000000006,0.0,0.0,6.900000000000006,0.06388888888888888,Close entry(s) order TEST,BuySignal,
1596,LONG,2015-08-28,118.0,1.0,2015-08-31,112.0,1.0,-6.0,0.0,0.0,-6.0,-0.05084745762711862,Close entry(s) order TEST,BuySignal,
1597,LONG,2015-09-01,110.8,1.0,2015-09-02,106.3,1.0,-4.5,0.0,0.04999999999999716,-4.5,-0.04061371841155237,Close entry(s) order TEST,BuySignal,
1598,LONG,2015-09-03,108.1,1.0,2015-09-04,109.7,1.0,1.6000000000000085,0.0,0.0,1.6000000000000085,0.014801110083256352,Close entry(s) order TEST,BuySignal,
1599,LONG,2015-09-07,102.0,1.0,2015-09-08,92.4,1.0,-9.599999999999994,0.0,0.04999999999999716,-9.599999999999994,-0.09411764705882353,Close entry(s) order TEST,BuySignal,
1600,LONG,2015-09-09,94.0,1.0,2015-09-10,95.5,1.0,1.5,0.0,0.0,1.5,0.015957446808510634,Close entry(s) order TEST,BuySignal,
1601,LONG,2015-09-11,106.9,1.0,2015-09-14,108.7,1.0,1.7999999999999972,0.0,0.0,1.7999999999999972,0.016838166510757757,Close entry(s) order TEST,BuySignal,
1602,LONG,2015-09-15,116.3,1.0,2015-09-16,116.8,1.0,0.5,0.0,0.0,0.5,0.004299226139294898,Close entry(s) order TEST,BuySignal,
1603,LONG,2015-09-18,114.4,1.0,2015-09-21,107.5,1.0,-6.900000000000006,0.0,0.0,-6.900000000000006,-0.06031468531468531,Close entry(s) order TEST,BuySignal,
1604,LONG,2015-09-22,113.5,1.0,2015-09-23,108.3,1.0,-5.200000000000003,0.0,0.0,-5.200000000000003,-0.04581497797356826,Close entry(s) order TEST,BuySignal,
1605,LONG,2015-09-24,117.5,1.0,2015-09-28,116.0,1.0,-1.5,0.0,0.0,-1.5,-0.012765957446808529,Close entry(s) order TEST,BuySignal,
1606,LONG,2015-09-29,109.9,1.0,2015-09-30,109.5,1.0,-0.4000000000000057,0.0,0.0,-0.4000000000000057,-0.0036396724294813776,Close entry(s) order TEST,BuySignal,
1607,LONG,2015-10-01,116.0,1.0,2015-10-05,112.5,1.0,-3.5,0.0,0.0,-3.5,-0.030172413793103425,Close entry(s) order TEST,BuySignal,
1608,LONG,2015-10-06,119.2,1.0,2015-10-07,117.0,1.0,-2.200000000000003,0.0,0.04999999999999716,-2.200000000000003,-0.01845637583892623,Close entry(s) order TEST,BuySignal,
1609,LONG,2015-10-08,122.0,1.0,2015-10-09,119.9,1.0,-2.0999999999999943,0.0,0.04999999999999716,-2.0999999999999943,-0.01721311475409837,Close entry(s) order TEST,BuySignal,
1610,LONG,2015-10-12,116.9,1.0,2015-10-13,115.9,1.0,-1.0,0.0,0.0,-1.0,-0.008554319931565413,Close entry(s) order TEST,BuySignal,
1611,LONG,2015-10-14,113.3,1.0,2015-10-15,112.7,1.0,-0.5999999999999943,0.0,0.04999999999999716,-0.5999999999999943,-0.005295675198587757,Close entry(s) order TEST,BuySignal,
1612,LONG,2015-10-16,111.0,1.0,2015-10-19,108.8,1.0,-2.200000000000003,0.0,0.04999999999999716,-2.200000000000003,-0.01981981981981984,Close entry(s) order TEST,BuySignal,
1613,LONG,2015-10-20,112.9,1.0,2015-10-21,115.3,1.0,2.3999999999999915,0.0,0.0,2.3999999999999915,0.021257750221434835,Close entry(s) order TEST,BuySignal,
1614,LONG,2015-10-23,114.0,1.0,2015-10-26,111.5,1.0,-2.5,0.0,0.0,-2.5,-0.021929824561403466,Close entry(s) order TEST,BuySignal,
1615,LONG,2015-10-27,108.8,1.0,2015-10-28,107.0,1.0,-1.7999999999999972,0.0,0.04999999999999716,-1.7999999999999972,-0.016544117647058765,Close entry(s) order TEST,BuySignal,
1616,LONG,2015-10-29,107.4,1.0,2015-10-30,105.5,1.0,-1.9000000000000057,0.0,0.0,-1.9000000000000057,-0.017690875232774683,Close entry(s) order TEST,BuySignal,
1617,LONG,2015-11-02,101.9,1.0,2015-11-03,100.9,1.0,-1.0,0.0,0.0,-1.0,-0.00981354268891066,Close entry(s) order TEST,BuySignal,
1618,LONG,2015-11-04,102.3,1.0,2015-11-05,100.2,1.0,-2.0999999999999943,0.0,0.0,-2.0999999999999943,-0.02052785923753664,Close entry(s) order TEST,BuySignal,
1619,LONG,2015-11-06,96.9,1.0,2015-11-09,94.0,1.0,-2.9000000000000057,0.0,0.04999699999999052,-2.9000000000000057,-0.029927760577915463,Close entry(s) order TEST,BuySignal,
1620,LONG,2015-11-10,99.3,1.0,2015-11-11,99.1,1.0,-0.20000000000000284,0.0,3.000000006636583e-06,-0.20000000000000284,-0.002014098690835908,Close entry(s) order TEST,BuySignal,
1621,LONG,2015-11-13,99.8,1.0,2015-11-16,108.0,1.0,8.200000000000003,0.0,0.04999999999999716,8.200000000000003,0.0821643286573146,Close entry(s) order TEST,BuySignal,
1622,LONG,2015-11-17,107.6,1.0,2015-11-18,104.1,1.0,-3.5,0.0,0.0,-3.5,-0.032527881040892215,Close entry(s) order TEST,BuySignal,
1623,LONG,2015-11-19,100.0,1.0,2015-11-20,97.0,1.0,-3.0,0.0,0.0,-3.0,-0.030000000000000027,Close entry(s) order TEST,BuySignal,
1624,LONG,2015-11-23,95.0,1.0,2015-11-24,96.0,1.0,1.0,0.0,0.0,1.0,0.010526315789473717,Close entry(s) order TEST,BuySignal,
1625,LONG,2015-11-26,100.5,1.0,2015-11-27,103.3,1.0,2.799999999999997,0.0,0.04999999999999716,2.799999999999997,0.027860696517412853,Close entry(s) order TEST,BuySignal,
1626,LONG,2015-11-30,108.1,1.0,2015-12-01,118.3,1.0,10.200000000000003,0.0,0.0,10.200000000000003,0.09435707678075866,Close entry(s) order TEST,BuySignal,
1627,LONG,2015-12-02,115.8,1.0,2015-12-03,112.9,1.0,-2.8999999999999915,0.0,0.0,-2.8999999999999915,-0.025043177892918767,Close entry(s) order TEST,BuySignal,
1628,LONG,2015-12-04,111.0,1.0,2015-12-07,110.0,1.0,-1.0,0.0,0.0,-1.0,-0.009009009009009028,Close entry(s) order TEST,BuySignal,
1629,LONG,2015-12-08,110.1,1.0,2015-12-09,109.0,1.0,-1.0999999999999943,0.0,0.0,-1.0999999999999943,-0.009990917347865502,Close entry(s) order TEST,BuySignal,
1630,LONG,2015-12-10,103.0,1.0,2015-12-11,105.8,1.0,2.799999999999997,0.0,0.0,2.799999999999997,0.027184466019417375,Close entry(s) order TEST,BuySignal,
1631,LONG,2015-12-14,102.2,1.0,2015-12-15,105.0,1.0,2.799999999999997,0.0,0.04999999999999716,2.799999999999997,0.02739726027397249,Close entry(s) order TEST,BuySignal,
1632,LONG,2015-12-16,105.0,1.0,2015-12-17,108.5,1.0,3.5,0.0,0.0,3.5,0.03333333333333344,Close entry(s) order TEST,BuySignal,
1633,LONG,2015-12-18,113.3,1.0,2015-12-21,110.5,1.0,-2.799999999999997,0.0,0.04999999999999716,-2.799999999999997,-0.024713150926743088,Close entry(s) order TEST,BuySignal,
1634,LONG,2015-12-22,111.1,1.0,2015-12-23,112.2,1.0,1.1000000000000085,0.0,0.0,1.1000000000000085,0.00990099009900991,Close entry(s) order TEST,BuySignal,
1635,LONG,2015-12-24,110.9,1.0,2015-12-28,112.6,1.0,1.6999999999999886,0.0,0.0,1.6999999999999886,0.015329125338142457,Close entry(s) order TEST,BuySignal,
1636,LONG,2015-12-29,116.0,1.0,2015-12-30,115.1,1.0,-0.9000000000000057,0.0,0.0,-0.9000000000000057,-0.007758620689655271,Close entry(s) order TEST,BuySignal,
1637,LONG,2015-12-31,116.5,1.0,2016-01-01,116.0,1.0,-0.5,0.0,0.04999999999999716,-0.5,-0.0042918454935622075,Close entry(s) order TEST,BuySignal,
1638,LONG,2016-01-04,113.0,1.0,2016-01-05,108.0,1.0,-5.0,0.0,0.0,-5.0,-0.04424778761061943,Close entry(s) order TEST,BuySignal,
1639,LONG,2016-01-06,113.8,1.0,2016-01-07,110.7,1.0,-3.0999999999999943,0.0,0.0,-3.0999999999999943,-0.027240773286467457,Close entry(s) order TEST,BuySignal,
1640,LONG,2016-01-08,109.0,1.0,2016-01-11,108.9,1.0,-0.09999999999999432,0.0,0.0,-0.09999999999999432,-0.0009174311926605228,Close entry(s) order TEST,BuySignal,
1641,LONG,2016-01-12,108.2,1.0,2016-01-13,107.2,1.0,-1.0,0.0,0.04999999999999716,-1.0,-0.009242144177449174,Close entry(s) order TEST,BuySignal,
1642,LONG,2016-01-14,99.2,1.0,2016-01-15,99.3,1.0,0.09999999999999432,0.0,3.000000006636583e-06,0.09999999999999432,0.0010080645161290036,Close entry(s) order TEST,BuySignal,
1643,LONG,2016-01-18,90.1,1.0,2016-01-19,83.3,1.0,-6.799999999999997,0.0,1.9999999949504854e-06,-6.799999999999997,-0.07547169811320753,Close entry(s) order TEST,BuySignal,
1644,LONG,2016-01-20,87.0,1.0,2016-01-21,86.1,1.0,-0.9000000000000057,0.0,0.0,-0.9000000000000057,-0.010344827586206917,Close entry(s) order TEST,BuySignal,
1645,LONG,2016-01-22,86.8,1.0,2016-01-25,88.9,1.0,2.1000000000000085,0.0,0.04999999999999716,2.1000000000000085,0.024193548387096975,Close entry(s) order TEST,BuySignal,
1646,LONG,2016-01-27,93.0,1.0,2016-01-28,95.3,1.0,2.299999999999997,0.0,0.0,2.299999999999997,0.02473118279569886,Close entry(s) order TEST,BuySignal,
1647,LONG,2016-01-29,96.8,1.0,2016-02-01,101.4,1.0,4.6000000000000085,0.0,0.04999800000000221,4.6000000000000085,0.04752066115702491,Close entry(s) order TEST,BuySignal,
1648,LONG,2016-02-02,102.6,1.0,2016-02-03,97.3,1.0,-5.299999999999997,0.0,0.0,-5.299999999999997,-0.051656920077972734,Close entry(s) order TEST,BuySignal,
1649,LONG,2016-02-04,95.5,1.0,2016-02-05,91.8,1.0,-3.700000000000003,0.0,0.0,-3.700000000000003,-0.03874345549738223,Close entry(s) order TEST,BuySignal,
1650,LONG,2016-02-08,94.7,1.0,2016-02-09,90.6,1.0,-4.1000000000000085,0.0,3.000000006636583e-06,-4.1000000000000085,-0.043294614572333745,Close entry(s) order TEST,BuySignal,
1651,LONG,2016-02-10,90.4,1.0,2016-02-11,94.4,1.0,4.0,0.0,0.04999699999999052,4.0,0.04424778761061954,Close entry(s) order TEST,BuySignal,
1652,LONG,2016-02-12,89.0,1.0,2016-02-15,85.2,1.0,-3.799999999999997,0.0,0.0,-3.799999999999997,-0.04269662921348316,Close entry(s) order TEST,BuySignal,
1653,LONG,2016-02-16,91.2,1.0,2016-02-17,89.4,1.0,-1.7999999999999972,0.0,3.000000006636583e-06,-1.7999999999999972,-0.019736842105263164,Close entry(s) order TEST,BuySignal,
